uuid,target
10276,0.0665626
10277,0.19484599
10278,0.03789062
10279,0.4003558
10280,0.48804152
10281,0.10785261
10282,0.28662053
10283,0.1648952
10284,0.06039648
10285,0.033433344
10286,0.13347308
10287,0.3811933
10288,0.24709226
10289,0.08768976
10290,0.12098076
10291,0.15207914
10292,0.15335855
10293,0.08337266
10294,0.081309564
10295,0.15167664
10296,0.040014323
10297,0.16066074
10298,0.70218647
10299,-0.022234881
10300,1.1548252
10301,-0.012167671
10302,0.17313173
10303,0.03577693
10304,0.034666225
10305,0.10599203
10306,0.17064825
10307,0.03665022
10308,0.14937247
10309,0.1496365
10310,0.47112638
10311,0.11578891
10312,0.028516911
10313,0.08622197
10314,0.03671241
10315,0.012980914
10316,0.0073717176
10317,0.05069505
10318,0.056634866
10319,0.040092446
10320,0.27172995
10321,0.3040038
10322,0.16892551
10323,0.018792352
10324,0.057814848
10325,0.063451186
10326,0.074825756
10327,0.19779426
10328,0.001835528
10329,0.39710966
10330,0.6115597
10331,0.0446411
10332,0.08597822
10333,0.02926332
10334,0.057624295
10335,0.5771404
10336,0.15618081
10337,0.094327204
10338,0.08100293
10339,0.12528676
10340,0.38502553
10341,0.44578266
10342,0.07049093
10343,0.104412265
10344,0.031846624
10345,0.3247652
10346,0.11167335
10347,0.60781026
10348,0.038034294
10349,0.003084964
10350,0.13475122
10351,0.060022853
10352,0.02247363
10353,0.07261226
10354,0.137458
10355,-0.005882086
10356,0.11863446
10357,0.08284263
10358,0.035348624
10359,0.27967143
10360,0.08853219
10361,0.032809112
10362,0.07941784
10363,0.20820667
10364,0.17760177
10365,0.1446181
10366,0.05158913
10367,0.11887836
10368,0.050703764
10369,0.42693856
10370,0.115213916
10371,0.048958417
10372,0.16204724
10373,0.037869737
10374,0.111301005
10375,0.10848548
10376,0.035757173
10377,0.10677882
10378,0.05515673
10379,0.06027242
10380,0.421338
10381,0.11263903
10382,0.13237177
10383,0.15624695
10384,0.15760516
10385,0.12849507
10386,0.010467126
10387,0.05946884
10388,0.028261222
10389,0.121005915
10390,0.09570553
10391,0.036022913
10392,0.14761828
10393,0.057303704
10394,0.00041646164
10395,0.01754918
10396,0.025664194
10397,0.12837721
10398,0.16147283
10399,0.11612378
10400,0.05295489
10401,0.10558489
10402,0.085997455
10403,0.6533862
10404,0.08723652
10405,0.17813985
10406,0.045846105
10407,0.71869963
10408,0.043201964
10409,0.08181278
10410,0.13398546
10411,0.0063252603
10412,0.08585799
10413,0.15744013
10414,0.06878684
10415,0.11894211
10416,0.114175305
10417,0.10401272
10418,0.05910079
10419,0.09981466
10420,0.07249171
10421,0.16025248
10422,0.23205164
10423,0.12211039
10424,0.17442575
10425,0.16087127
10426,0.39761686
10427,0.08783107
10428,0.11378871
10429,0.28962645
10430,0.06683617
10431,0.100410156
10432,0.21415246
10433,0.09623795
10434,0.107996486
10435,0.0588779
10436,0.029231485
10437,0.05876819
10438,0.005579591
10439,-0.018305581
10440,0.08355672
10441,0.17268103
10442,0.016706726
10443,0.41656563
10444,0.5123354
10445,0.045789342
10446,0.0888855
10447,0.49176338
10448,0.07707912
10449,0.020316478
10450,0.1688288
10451,0.07680566
10452,0.1328638
10453,0.016069101
10454,0.05552001
10455,-0.012663611
10456,0.108058415
10457,0.03185758
10458,0.43364674
10459,0.10924192
10460,0.13993736
10461,0.087343074
10462,0.09477809
10463,0.026457459
10464,0.022147177
10465,0.23734556
10466,0.096983604
10467,0.0720062
10468,0.16290624
10469,0.062170424
10470,0.011623471
10471,0.3688867
10472,0.07572032
10473,-0.00088067603
10474,0.19842513
10475,0.24235585
10476,0.25050032
10477,0.049835872
10478,0.14423649
10479,0.44571146
10480,0.025117338
10481,0.0719825
10482,-0.021125644
10483,0.07988839
10484,0.059375606
10485,0.11259554
10486,0.18366358
10487,0.070585035
10488,0.32630193
10489,0.21400075
10490,0.074256405
10491,0.043866165
10492,0.11649048
10493,0.19944046
10494,0.099749014
10495,0.14741144
10496,0.098654434
10497,0.15007007
10498,0.10999826
10499,0.08458571
10500,0.06009644
10501,0.21402182
10502,0.42889568
10503,0.08023589
10504,0.19772065
10505,0.075692765
10506,0.15077762
10507,0.36643943
10508,0.008077587
10509,0.096630864
10510,0.023770627
10511,0.19269727
10512,0.518393
10513,0.47795102
10514,0.058357958
10515,-0.003742767
10516,0.014151888
10517,0.38896826
10518,0.10353341
10519,0.120152205
10520,0.14901018
10521,0.14490315
10522,0.16413657
10523,0.17082818
10524,0.10243021
10525,0.047540322
10526,0.37809438
10527,0.08870625
10528,0.09602579
10529,0.12818816
10530,0.117714226
10531,0.11245336
10532,0.072345465
10533,0.106833465
10534,0.023761405
10535,0.3748931
10536,0.036197003
10537,0.42658782
10538,0.17094609
10539,0.09019473
10540,0.12172553
10541,0.09433424
10542,-0.010120444
10543,0.14999828
10544,0.035357233
10545,0.05079438
10546,0.112416856
10547,0.22886609
10548,0.16462545
10549,0.114913315
10550,0.27975526
10551,0.13490838
10552,0.41728303
10553,0.21574879
10554,0.4054369
10555,-0.0030012408
10556,0.07868938
10557,0.53419304
10558,0.24126197
10559,0.060835596
10560,0.113019526
10561,0.11947541
10562,0.33868232
10563,0.21568376
10564,0.09430467
10565,0.02763098
10566,0.13268663
10567,0.053349387
10568,0.09875777
10569,0.41217628
10570,0.57394594
10571,0.8331078
10572,0.12217585
10573,0.015515719
10574,0.088412695
10575,0.0045149047
10576,0.06922727
10577,0.18508638
10578,0.04307291
10579,0.06433281
10580,0.02713187
10581,0.035396725
10582,0.12884392
10583,0.032702155
10584,0.15454854
10585,0.026862046
10586,0.11830659
10587,0.15393186
10588,0.0984472
10589,0.05903219
10590,0.15988114
10591,0.13700587
10592,0.14759074
10593,0.1117628
10594,0.07803943
10595,0.19587916
10596,0.20129961
10597,0.16369128
10598,0.012000888
10599,0.17926037
10600,0.74321073
10601,0.67791647
10602,0.086269304
10603,0.098881945
10604,0.007702531
10605,0.51582026
10606,0.110211805
10607,0.042493615
10608,0.15709494
10609,0.0751437
10610,0.051044084
10611,0.033268616
10612,-0.030522324
10613,0.119652614
10614,0.5868834
10615,0.08266813
10616,0.34942475
10617,0.21095707
10618,0.09600613
10619,0.43516952
10620,0.046862606
10621,0.3285575
10622,0.08976964
10623,0.08594846
10624,0.19707933
10625,0.04492077
10626,0.18871616
10627,0.16002183
10628,0.15578061
10629,0.12474918
10630,-0.0037333714
10631,0.4506075
10632,0.0153958695
10633,0.35657898
10634,0.6983763
10635,0.060774725
10636,0.23209716
10637,0.04887855
10638,0.31623954
10639,0.01816311
10640,0.16949941
10641,0.20352906
10642,0.09204887
10643,0.080547
10644,0.101043575
10645,0.07378443
10646,0.11005592
10647,0.006231545
10648,0.116742
10649,0.16164649
10650,0.010939681
10651,0.089617305
10652,0.18622462
10653,0.071408704
10654,0.10640363
10655,0.032304145
10656,0.12836248
10657,0.09111462
10658,0.37770164
10659,0.10842514
10660,0.23302406
10661,0.039020628
10662,0.1692891
10663,0.10149472
10664,0.119635455
10665,0.07151086
10666,0.02015875
10667,0.4285393
10668,0.113409705
10669,0.057019297
10670,0.08330637
10671,0.0046364544
10672,0.091491416
10673,0.032040123
10674,0.1356092
10675,0.32508513
10676,0.02793164
10677,0.013338127
10678,0.124984846
10679,0.23429975
10680,0.10073449
10681,0.07040652
10682,0.069280736
10683,0.14326374
10684,0.035397097
10685,0.52768606
10686,0.020459188
10687,0.39451072
10688,-0.0007937797
10689,0.15225364
10690,0.20160191
10691,0.04411353
10692,0.19936617
10693,0.13722919
10694,0.0924841
10695,0.13525797
10696,0.19390242
10697,0.044026062
10698,0.14892885
10699,0.0918009
10700,0.09649795
10701,0.03432027
10702,0.14726475
10703,0.4188068
10704,0.060735207
10705,0.17384088
10706,0.23053691
10707,0.019874366
10708,0.072452605
10709,0.081267044
10710,0.19876793
10711,0.030483887
10712,0.07771043
10713,0.40741813
10714,0.08479913
10715,0.058004357
10716,0.08174971
10717,0.049218077
10718,-0.028138414
10719,0.029982857
10720,0.14003271
10721,0.18046854
10722,0.18952769
10723,0.07946614
10724,0.084400915
10725,0.0048892847
10726,0.08828509
10727,0.050497517
10728,0.048000913
10729,0.16627899
10730,0.08716621
10731,0.4687078
10732,0.8740143
10733,0.13527007
10734,0.05390653
10735,0.25833723
10736,0.38700187
10737,0.041514743
10738,0.079724945
10739,0.07255447
10740,0.000109301545
10741,0.08517316
10742,0.10953801
10743,0.08866121
10744,0.16332926
10745,0.042967066
10746,0.3025431
10747,0.07291294
10748,0.015785467
10749,-0.03014325
10750,0.10344934
10751,0.21461238
10752,0.16885781
10753,0.10843424
10754,0.118191615
10755,0.031925235
10756,0.87085956
10757,0.082437366
10758,0.035020225
10759,0.0876925
10760,0.45844892
10761,0.16843289
10762,0.13827816
10763,0.3214598
10764,0.057338998
10765,0.12643492
10766,0.2754563
10767,0.07560143
10768,0.008155848
10769,0.05445352
10770,0.06279442
10771,0.1680406
10772,0.13753663
10773,0.09748161
10774,0.18142541
10775,0.5647934
10776,0.33348
10777,0.52563053
10778,0.89004284
10779,0.22979008
10780,0.14519258
10781,0.1373499
10782,0.00636475
10783,0.03476744
10784,0.04726288
10785,0.10456096
10786,0.52081543
10787,0.032283712
10788,0.16589251
10789,0.031560205
10790,0.0017503694
10791,0.20865923
10792,0.11921507
10793,0.039591122
10794,0.026278546
10795,0.088645935
10796,0.38040787
10797,0.08204004
10798,0.06636516
10799,0.079607256
10800,-0.0073233517
10801,0.06868151
10802,0.06827319
10803,0.045367178
10804,0.10490341
10805,0.6389206
10806,0.14835829
10807,0.10770022
10808,0.06201211
10809,0.21261191
10810,0.14268854
10811,0.09593992
10812,0.14886147
10813,0.14754422
10814,0.60590607
10815,0.0762911
10816,0.13650475
10817,0.030989664
10818,0.050061505
10819,0.11148922
10820,0.042522725
10821,0.03432374
10822,0.0575038
10823,0.035492387
10824,0.08831447
10825,0.084252276
10826,0.37595925
10827,0.068015546
10828,0.15452163
10829,0.08104727
10830,0.37315217
10831,0.16751738
10832,0.055026226
10833,0.25000766
10834,0.04105197
10835,0.06310354
10836,0.018864982
10837,0.1283943
10838,0.1150044
10839,0.1295036
10840,0.022952786
10841,0.9213983
10842,0.38304287
10843,0.21190079
10844,0.17601141
10845,0.19142501
10846,0.08809838
10847,0.14878559
10848,0.0541827
10849,0.047007926
10850,0.12189136
10851,0.10799619
10852,0.00074454263
10853,0.18766549
10854,0.111757524
10855,0.07059014
10856,0.13093309
10857,0.19008407
10858,0.08897129
10859,0.113813184
10860,0.15284187
10861,0.011194884
10862,0.3555147
10863,0.034554806
10864,0.06010832
10865,-0.00015108511
10866,0.20612171
10867,0.045745805
10868,0.14636195
10869,0.52331465
10870,0.08202151
10871,0.15557994
10872,0.5853363
10873,0.16953363
10874,0.14882936
10875,0.13413408
10876,0.18566118
10877,0.47900382
10878,0.08886761
10879,0.006745571
10880,0.033020865
10881,0.0282473
10882,0.12737209
10883,0.04516479
10884,0.1509041
10885,0.7891206
10886,0.36373842
10887,0.18112081
10888,0.119170964
10889,0.15667039
10890,0.09923819
10891,0.053452604
10892,0.045821227
10893,0.04340369
10894,0.080923796
10895,0.10305868
10896,0.3067599
10897,0.044693485
10898,0.17480431
10899,0.033941604
10900,0.07019163
10901,0.08878976
10902,0.112945855
10903,0.13080072
10904,0.01404696
10905,0.0653598
10906,0.051939473
10907,0.097445175
10908,0.41099352
10909,0.1325179
10910,0.36769584
10911,0.16218959
10912,0.37512404
10913,0.18850516
10914,0.08063495
10915,0.16859181
10916,0.09457891
10917,0.079726346
10918,0.38202965
10919,0.42149845
10920,0.15978365
10921,0.018787663
10922,0.09257087
10923,0.32515526
10924,0.06772028
10925,0.08100271
10926,0.042912584
10927,0.17775956
10928,0.058419347
10929,0.08346466
10930,0.021601671
10931,0.4388429
10932,0.085650474
10933,0.08474083
10934,0.038184863
10935,0.013576505
10936,0.12445353
10937,0.08231057
10938,0.06602342
10939,0.06591578
10940,0.15378222
10941,0.028858118
10942,0.08422445
10943,0.07555631
10944,0.2379761
10945,0.040002048
10946,0.10493933
10947,0.040337864
10948,0.069114
10949,0.18208838
10950,0.15140349
10951,-0.0053207944
10952,0.1920712
10953,0.5049664
10954,0.024912719
10955,0.10902298
10956,0.10041523
10957,0.046528287
10958,0.061655946
10959,0.19051865
10960,0.075141475
10961,0.113379225
10962,0.114077725
10963,0.11495791
10964,0.06630648
10965,0.016547889
10966,0.08756026
10967,0.0693969
10968,0.16975571
10969,0.5861395
10970,0.011334114
10971,0.18314913
10972,0.055307902
10973,0.09701456
10974,0.020669103
10975,0.060587857
10976,0.13897893
10977,0.06129355
10978,0.069490284
10979,0.15778787
10980,0.11442049
10981,0.05278697
10982,0.09084597
10983,0.058123317
10984,0.4025325
10985,0.2741723
10986,0.3783929
10987,0.11450617
10988,0.15004042
10989,0.14210422
10990,0.050367907
10991,0.09350516
10992,0.4164195
10993,0.03614319
10994,0.020358516
10995,0.08121051
10996,0.18931694
10997,0.0974845
10998,0.074262366
10999,0.05060037
11000,0.106385805
11001,0.06001033
11002,0.06899513
11003,0.011347156
11004,0.07230277
11005,0.06997099
11006,0.13017018
11007,0.032087494
11008,0.09599494
11009,0.10382189
11010,0.12402085
11011,0.11200668
11012,0.09510904
11013,0.17717902
11014,0.15141293
11015,0.08061166
11016,0.022181489
11017,0.57904536
11018,0.059782226
11019,-0.008287536
11020,0.20520596
11021,0.077915445
11022,0.044852503
11023,0.1755755
11024,0.1063579
11025,0.09891995
11026,0.40544236
11027,0.09229505
11028,0.02030865
11029,0.34800014
11030,0.13936312
11031,0.5347041
11032,0.06744649
11033,0.95741093
11034,0.02987809
11035,0.21545047
11036,0.15206581
11037,-0.003144647
11038,0.11703656
11039,0.02054513
11040,0.065788694
11041,0.13974437
11042,0.060933523
11043,0.10542344
11044,0.08902801
11045,0.10369499
11046,0.18233308
11047,0.3447456
11048,0.016824309
11049,0.3351528
11050,0.09849119
11051,0.17106353
11052,0.06918634
11053,0.7942464
11054,0.050881714
11055,0.051268086
11056,0.04184507
11057,0.08938171
11058,0.10948001
11059,0.17468832
11060,0.07246738
11061,0.029303811
11062,0.1324309
11063,0.12669814
11064,0.045255918
11065,0.06751355
11066,0.5059791
11067,0.048844296
11068,0.11745766
11069,-0.015864227
11070,0.03454463
11071,0.08066277
11072,0.05117043
11073,-0.0027685435
11074,0.04086196
11075,0.08308883
11076,0.0124211395
11077,0.12689844
11078,0.17036375
11079,0.39217442
11080,0.11987894
11081,0.09758306
11082,0.08716483
11083,0.14295793
11084,0.17819838
11085,0.046623953
11086,0.03857686
11087,0.08587019
11088,0.07352778
11089,0.16243395
11090,0.009474784
11091,-0.0038547162
11092,0.12927446
11093,0.019932533
11094,0.078885175
11095,0.16362797
11096,0.09385147
11097,0.11911938
11098,0.16619381
11099,0.06757398
11100,0.18560433
11101,0.28938997
11102,0.10585511
11103,0.031129377
11104,0.05810222
11105,0.02243983
11106,0.33295
11107,0.10865846
11108,0.07506975
11109,0.10925271
11110,0.044988044
11111,0.37086037
11112,0.7576126
11113,0.12722793
11114,0.10023374
11115,0.023900729
11116,0.14053361
11117,0.16834469
11118,0.05862004
11119,0.11504569
11120,0.06264457
11121,0.28266683
11122,0.011108667
11123,0.10476515
11124,0.10309047
11125,0.127552
11126,0.390716
11127,0.080989234
11128,0.20154224
11129,0.06018202
11130,0.23520689
11131,0.12061282
11132,0.02312464
11133,0.10707807
11134,0.117785215
11135,0.0648135
11136,0.15189205
11137,0.023338983
11138,0.20454901
11139,0.0026012412
11140,0.19565773
11141,0.3237272
11142,0.5415931
11143,0.2064405
11144,0.14776248
11145,0.038745135
11146,0.24542066
11147,0.17297211
11148,0.31617156
11149,0.13215333
11150,0.48442692
11151,0.121040925
11152,0.39674288
11153,0.47689083
11154,0.023272917
11155,0.14864032
11156,0.007788267
11157,0.12415927
11158,0.01166572
11159,0.12452096
11160,0.060731344
11161,0.14324391
11162,0.033577908
11163,0.14282073
11164,0.030718215
11165,0.056917503
11166,0.07689884
11167,0.47505146
11168,0.11991185
11169,0.08415514
11170,0.082274675
11171,0.0981818
11172,0.4149696
11173,0.09494461
11174,0.3261307
11175,0.18900725
11176,0.13209024
11177,0.55371803
11178,0.051493324
11179,0.07752516
11180,0.10197186
11181,0.16499133
11182,0.077102296
11183,-0.027374877
11184,0.0023929956
11185,0.4386622
11186,0.3346688
11187,0.045588188
11188,0.08129999
11189,0.09382922
11190,0.024213014
11191,0.16959213
11192,0.12208353
11193,0.040161893
11194,0.01559224
11195,0.40358013
11196,0.08958188
11197,0.13219593
11198,0.18151261
11199,0.08972979
11200,0.07269319
11201,0.04260413
11202,0.11735619
11203,0.21462251
11204,0.31594324
11205,0.055981193
11206,0.47533697
11207,0.055875618
11208,0.086896926
11209,0.11196559
11210,0.14266056
11211,0.08203862
11212,0.014374124
11213,0.08637799
11214,0.063594304
11215,0.44022468
11216,0.08817644
11217,0.03231971
11218,0.045934636
11219,0.007988733
11220,0.14390367
11221,0.41209647
11222,0.71284825
11223,0.07452298
11224,0.04022361
11225,0.031927
11226,0.11753285
11227,0.11762614
11228,0.22188954
11229,0.13642953
11230,0.12990174
11231,0.1739783
11232,0.020468557
11233,0.07939903
11234,0.08955767
11235,0.028616058
11236,0.5865496
11237,-0.01330064
11238,0.08768742
11239,0.2024246
11240,0.39601508
11241,0.21462822
11242,0.117788695
11243,0.3061968
11244,0.11120116
11245,0.090184875
11246,0.1516009
11247,0.6930552
11248,0.039596967
11249,0.027966153
11250,0.32892436
11251,0.07698424
11252,0.08280259
11253,0.08431209
11254,0.15267576
11255,0.05453213
11256,0.014801428
11257,0.06378435
11258,0.03755941
11259,0.1473403
11260,0.042833716
11261,-0.018981447
11262,0.4118534
11263,0.57650125
11264,0.3373367
11265,0.027992604
11266,0.082525715
11267,0.09823818
11268,0.017926997
11269,0.08077069
11270,0.6219261
11271,0.07933423
11272,0.057846542
11273,0.030955043
11274,0.059404097
11275,0.0143844
11276,0.060578812
11277,0.15656781
11278,0.09293655
11279,0.48866725
11280,0.086306654
11281,0.008517428
11282,0.1193061
11283,0.121608846
11284,0.14087282
11285,0.11667192
11286,0.0009627826
11287,0.007017388
11288,0.45779723
11289,0.27896896
11290,0.088012524
11291,0.025187772
11292,0.060645435
11293,0.1432144
11294,0.094325915
11295,0.28896126
11296,0.15332706
11297,0.026255788
11298,-0.004321164
11299,0.3182382
11300,0.059841454
11301,0.04221319
11302,0.09930931
11303,0.33764538
11304,0.09847877
11305,0.046674687
11306,0.040352024
11307,0.13677031
11308,0.10105419
11309,0.18642907
11310,-0.0078194635
11311,0.17718814
11312,0.3917225
11313,0.13002291
11314,0.10112506
11315,0.17008454
11316,0.6138395
11317,0.106509015
11318,0.10591803
11319,0.08656798
11320,0.17509118
11321,0.56347394
11322,0.14470144
11323,0.07152232
11324,0.101683386
11325,0.12702423
11326,0.119047225
11327,0.0952535
11328,0.05256156
11329,0.05152598
11330,0.34617278
11331,0.056530733
11332,0.085406624
11333,0.15917754
11334,0.017763752
11335,0.018069025
11336,0.057845842
11337,0.6451207
11338,0.14716452
11339,0.049163513
11340,0.0040629045
11341,0.19012836
11342,0.0379964
11343,0.6259368
11344,0.09091094
11345,0.006716551
11346,0.16688584
11347,0.3271122
11348,0.03078152
11349,0.15727326
11350,0.07147186
11351,0.004738249
11352,0.026013104
11353,0.17390274
11354,0.11857173
11355,0.09963624
11356,0.032449488
11357,0.028458254
11358,0.08943143
11359,0.22053233
11360,-0.0049271868
11361,0.075053565
11362,0.04129475
11363,0.370647
11364,0.09321967
11365,0.09438999
11366,0.08522157
11367,0.029465288
11368,0.1934068
11369,0.03119218
11370,0.012053459
11371,0.115763284
11372,0.0013517264
11373,0.05913589
11374,0.0011037228
11375,0.11360689
11376,0.13325968
11377,0.0861641
11378,0.11245123
11379,0.07511155
11380,0.02978107
11381,0.01771404
11382,0.11544835
11383,0.4186494
11384,0.04508469
11385,0.15290251
11386,0.15579428
11387,0.21926859
11388,0.084202394
11389,0.111910306
11390,0.047842592
11391,0.40236324
11392,0.45459113
11393,0.15628855
11394,0.41117725
11395,0.39420918
11396,0.0918009
11397,0.05355187
11398,0.20472446
11399,0.42156902
11400,0.27018142
11401,0.03515685
11402,0.10002281
11403,0.1418047
11404,0.08802158
11405,0.2632634
11406,0.081717625
11407,0.14093113
11408,0.17633787
11409,0.18967731
11410,0.17039502
11411,0.110540554
11412,0.09108844
11413,0.085828766
11414,0.018827394
11415,0.058868438
11416,0.17383395
11417,0.0396966
11418,0.081921324
11419,0.08482623
11420,0.07867809
11421,0.07504282
11422,0.02595497
11423,0.06523436
11424,0.04474358
11425,0.22788568
11426,0.13400286
11427,0.5137657
11428,0.09798525
11429,0.02052415
11430,0.21700858
11431,0.4456366
11432,0.01864137
11433,0.09577918
11434,0.11124367
11435,0.022959119
11436,0.03615266
11437,0.048211608
11438,0.05503352
11439,0.30547667
11440,0.17230843
11441,0.3680755
11442,0.1575762
11443,0.22466086
11444,0.2383438
11445,0.041417774
11446,0.076402865
11447,-0.005179637
11448,0.10935531
11449,0.065779515
11450,0.30527067
11451,0.4116356
11452,0.18060625
11453,0.08625564
11454,0.11512844
11455,0.13143337
11456,0.017652342
11457,0.48719686
11458,0.1847271
11459,0.045688726
11460,0.124263525
11461,0.14404617
11462,0.019703913
11463,0.013323367
11464,0.022658957
11465,0.1906007
11466,0.1675276
11467,0.0858308
11468,0.14044097
11469,0.076111965
11470,0.44141665
11471,0.090504855
11472,0.474484
11473,0.5041547
11474,0.90399075
11475,0.11562045
11476,0.3927748
11477,0.12082764
11478,0.40351775
11479,0.042824652
11480,0.10057147
11481,0.4205242
11482,0.09205758
11483,0.088543355
11484,0.08752493
11485,0.028130157
11486,0.14030032
11487,0.058195
11488,0.053361233
11489,0.096240185
11490,0.39806753
11491,0.03084321
11492,0.112086184
11493,0.06763534
11494,0.1661339
11495,0.14257722
11496,0.08439046
11497,0.112491645
11498,0.0776977
11499,0.39390975
11500,0.13101158
11501,0.047447942
11502,0.0495793
11503,0.02971144
11504,0.055586204
11505,0.10798985
11506,0.76782066
11507,0.4265971
11508,0.1937718
11509,0.061497428
11510,0.07891431
11511,0.081980094
11512,0.099050954
11513,0.07981153
11514,0.28889433
11515,0.059340302
11516,0.10360099
11517,0.061550967
11518,0.09303866
11519,0.12917495
11520,0.03570864
11521,0.054223195
11522,0.11264274
11523,0.119525924
11524,0.44179678
11525,0.0012543371
11526,0.1527804
11527,0.03048155
11528,0.083881624
11529,0.12234525
11530,0.11917343
11531,0.17273761
11532,0.01761983
11533,0.057731844
11534,0.11711421
11535,0.043024324
11536,0.061107628
11537,0.05436297
11538,0.021404924
11539,0.13342111
11540,0.009306809
11541,0.3276311
11542,0.2427192
11543,0.11732145
11544,0.009849176
11545,0.1733269
11546,0.075551756
11547,0.39528134
11548,0.109649286
11549,0.6441133
11550,0.13397801
11551,0.09053978
11552,0.06372757
11553,0.13832015
11554,0.07756934
11555,0.12714325
11556,0.07199955
11557,0.40121135
11558,0.032351185
11559,0.11409431
11560,0.487901
11561,0.118485525
11562,0.18589681
11563,0.23077689
11564,0.10739674
11565,0.10445436
11566,0.0890749
11567,0.057127416
11568,0.19215676
11569,0.08835935
11570,0.36575487
11571,0.059516784
11572,0.06906151
11573,0.069634564
11574,0.09037199
11575,0.09227851
11576,0.017627025
11577,0.04756184
11578,0.07015392
11579,0.10690765
11580,0.4555837
11581,0.071226075
11582,0.037906483
11583,0.0507648
11584,0.108477354
11585,0.11484193
11586,0.46707568
11587,0.09564603
11588,0.06057213
11589,0.018093804
11590,0.048816252
11591,0.077030666
11592,0.01569342
11593,0.009571229
11594,0.11256237
11595,0.04532598
11596,0.16515815
11597,0.08827782
11598,0.012893907
11599,0.062926434
11600,0.070937045
11601,0.57821316
11602,0.16430339
11603,0.024559837
11604,0.15608664
11605,0.54923356
11606,0.03728461
11607,0.5276248
11608,0.24679121
11609,0.006766273
11610,0.07061348
11611,-0.028913682
11612,0.027067412
11613,0.07427953
11614,0.080668345
11615,0.31391186
11616,0.02086997
11617,0.278021
11618,0.16994032
11619,0.022109479
11620,0.15245885
11621,0.08676144
11622,0.054492224
11623,0.0013093371
11624,0.25690088
11625,0.15704629
11626,0.03597018
11627,0.019330522
11628,0.14440483
11629,0.20369573
11630,0.62532973
11631,0.3394346
11632,0.06647228
11633,0.11949298
11634,0.06475735
11635,0.04210151
11636,0.004646306
11637,0.13888371
11638,0.024824055
11639,-0.006192226
11640,-0.00029030122
11641,0.09040078
11642,0.0020353093
11643,0.027322449
11644,0.041795302
11645,0.033652227
11646,0.10168873
11647,0.36507976
11648,0.024326447
11649,0.048248712
11650,0.015076367
11651,0.11051251
11652,0.123256855
11653,0.019252669
11654,0.07881356
11655,0.16727905
11656,0.10154165
11657,0.08630625
11658,0.11624329
11659,0.10221537
11660,0.065331034
11661,0.032367848
11662,0.16442464
11663,0.062861525
11664,0.035185605
11665,0.113664076
11666,0.05323145
11667,0.3047305
11668,0.05988246
11669,0.1220881
11670,0.021104796
11671,0.0857549
11672,0.020773005
11673,0.16648199
11674,0.03551869
11675,0.11841877
11676,0.10498764
11677,0.22617675
11678,0.11477342
11679,0.051022086
11680,0.022940613
11681,-0.00038307637
11682,-0.011127342
11683,0.09926893
11684,-0.01300053
11685,0.21123496
11686,0.34399155
11687,0.0720673
11688,0.16586557
11689,0.030358158
11690,0.011357785
11691,0.18760978
11692,0.0077148997
11693,0.0170057
11694,0.07395989
11695,0.08797331
11696,0.05333045
11697,0.035896905
11698,0.0018656546
11699,0.1181954
11700,0.3574413
11701,0.12422109
11702,0.024913533
11703,0.07454009
11704,0.06785057
11705,0.08592998
11706,0.23817916
11707,0.08752179
11708,0.02323205
11709,0.0960168
11710,0.1836841
11711,0.098151185
11712,-0.022645524
11713,0.05372098
11714,0.18435982
11715,0.14125702
11716,0.05670031
11717,0.06227402
11718,0.06996136
11719,0.062596016
11720,0.16202584
11721,0.0049775112
11722,0.32812443
11723,0.13822177
11724,0.0024985354
11725,0.109631754
11726,0.14866896
11727,0.12756744
11728,0.0951998
11729,0.00094777247
11730,0.05843409
11731,0.2168134
11732,0.029077644
11733,0.053466164
11734,0.04123965
11735,0.11753549
11736,0.11599419
11737,0.8082363
11738,0.30619213
11739,0.060928103
11740,0.15388745
11741,0.123274595
11742,0.090354666
11743,0.101980984
11744,0.012203463
11745,0.44292632
11746,0.19105992
11747,0.07186604
11748,0.025379503
11749,0.11783683
11750,0.15035807
11751,0.03980074
11752,0.08234818
11753,0.4744637
11754,0.04976519
11755,0.110737726
11756,0.033086717
11757,0.10218148
11758,0.037350927
11759,0.16721816
11760,0.033487137
11761,0.03694103
11762,0.07709838
11763,0.021806013
11764,0.072054915
11765,0.14576925
11766,0.062417027
11767,0.010893206
11768,0.18997659
11769,0.020683378
11770,0.040808003
11771,0.06695447
11772,0.452498
11773,0.15618081
11774,0.07985908
11775,0.07642693
11776,0.14736725
11777,0.109297395
11778,-0.014130734
11779,-0.016399425
11780,0.12478342
11781,0.07644632
11782,0.083683714
11783,0.59998345
11784,0.051336337
11785,0.09446988
11786,0.18070963
11787,0.09435894
11788,0.08512232
11789,0.07500555
11790,0.040675834
11791,0.012461523
11792,0.15612064
11793,0.1614173
11794,0.71072763
11795,0.03520979
11796,0.09828588
11797,0.031182498
11798,0.6951592
11799,0.15809532
11800,0.10303024
11801,0.21540236
11802,0.7284697
11803,0.10109303
11804,0.06651945
11805,0.108651705
11806,0.43446803
11807,0.17800477
11808,0.06614618
11809,0.013353132
11810,0.19288461
11811,0.062189978
11812,0.11463771
11813,0.11330633
11814,0.10940892
11815,0.10068463
11816,0.06405586
11817,0.16530696
11818,0.45994464
11819,0.02089152
11820,0.1399746
11821,0.06870053
11822,0.17708234
11823,0.08032356
